License Number;Entity Name;Camis Trade Name;Address Bldg;Address Street Name;Address Location;Address City
1415554;R'S LAUNDROMAT 11 INC;;1507;BUSHWICK AVENUE;;BROOKLYN
1415823;SANGJOON, PARK;GREENRIDGE LAUNDROMAT;3285;RICHMOND AVENUE;;STATEN ISLAND
1415904;GOLD PEACH II CORP.;CORAL LAUNDROMAT;1650;RICHMOND AVENUE;;STATEN ISLAND
1392284;3462 THIRD AVE LAUNDROMAT, INC;;3462;   3 AVENUE;;BRONX
1393089;7605 LAUNDROMAT INC.;;7605;3RD AVE;;BROOKLYN
1395211;BABA LAUNDROMAT INC;;8818;95TH AVE;;OZONE PARK
1395354;LAUNDRY REALM INC;;772;44TH ST;BSMT;BROOKLYN
1397483;HANG DA CLEANERS INC;;75-27;164TH ST;;FRESH MEADOWS
1397879;AARON'S LAUNDROMAT INC.;;1327;ST NICHOLAS AVE;;NEW YORK
1398903;HUANG & ZHOU EXPRESS INC;;339;MARCUS GARVEY BLVD;;BROOKLYN
1403827;21 AVENUE LAUNDROMAT CORP;;2311;21ST AVE;;ASTORIA
1405111;JUQUILITA LAUNDRY & DELI CORP.;;343;BROADWAY;;STATEN ISLAND
1408133;1453 PITKIN AVENUE SUPERWASH CENTER INC;;1453;PITKIN AVE;;BROOKLYN
1410521;HA SUNNYSIDE LAUNDROMAT, INC;;39-37;  48 AVENUE;;SUNNYSIDE
1412115;SUPERCLEAN V, INC.;;319;NEW DORP LANE;;STATEN ISLAND
1412899;KING LAUNDROMAT INC.;;475;RALPH AVENUE;;BROOKLYN
1413374;CUCI LAUNDRY SERVICES, INC;;932;AMSTERDAM AVENUE;;NEW YORK
1413720;ESTRELLA LAUNDROMAT III CORP.;;2592;PITKIN AVENUE;;BROOKLYN
1415320;JASMIN'S LAUNDROMAT LLC;;1011;FREEMAN ST;;BRONX
1415431;SUPER BUBBLE LAUNDROMAT INC.;;900;EAST TREMONT AVENUE;;BRONX
1415866;LEE SUNNY LAUNDROMAT CORP.;;1742;BATH AVENUE;;BROOKLYN
1416705;SAL DANIEL HOLDINGS INC;SUPER SUDS;22405;141ST AVE;;LAURELTON
1416882;NEW PACIFIC LAUNDROMAT INC;;6114;4TH AVE;;BROOKLYN
1416899;FU LIN LAUNDROMAT, INC;;3118;CHURCH AVE;;BROOKLYN
1417509;U-CITY CLEANERS INC;;2039;BARTOW AVE;;BRONX
1418145;S & B 3608 DEXTER EXPRESS LAUNDRY INC;;3608;CLARENDON RD;;BROOKLYN
1419280;NEW KINGSTON LAUNDROMAT INC;;223;KINGSTON AVE;;BROOKLYN
1419392;ECO WASH, LLC;;1323;E 15TH ST;;BROOKLYN
1419856;SUDSATIONAL LAUNDROMAT, INC;;748;BURKE AVE;;BRONX
1420708;WINNING LAUNDROMAT INC;;18;AVENUE O;;BROOKLYN
1421010;WINNER LAUNDROMAT INC;;6512;60TH PL;;RIDGEWOOD
1423129;W-D LAUNDROMAT INC;;7909;NORTHERN BLVD;;JACKSON HEIGHTS
1423411;2037 SEVENTH AVENUE LAUNDROMAT LLC;;2037;7TH AVE;;NEW YORK
1423625;LUCKY EIGHT LAUNDROMAT INC;;14701;LIBERTY AVE;;JAMAICA
1424540;CHUN IL CHOI;EVER GREENS LAUNDRY;24508;HORACE HARDING EXPWY;;LITTLE NECK
1424792;WONWON LAUNDROMAT INC;;3008;36TH AVE;;L I C
1426037;JAHAIRA LAUNDROMAT CORP;;3601;BAINBRIDGE AVE;;BRONX
1427074;NOBA WASH CORP.;STAR BRITE LAUNDROMAT;4705;AVE N;;BROOKLYN
1427407;WIN MIN THEIN INC;#1 LAUNDROMAT;4344;46TH ST;;SUNNYSIDE
1428754;48TH AVENUE LAUNDROMAT CORP.;;4812;104TH ST;;CORONA
1429475;BELMONT LAUNDRY CENTER LLC;;2340;BELMONT AVE;;BRONX
1430122;SAUCHA INC;;7927;MYRTLE AVE;;GLENDALE
1431635;LAUNDRYXPRESS NYC CORP.;;5917;GRAND AVE;;MASPETH
1432986;W & L LAUNDROMAT INC;ALL RIGHT LAUNDROMAT;1011;ROGERS AVE;;BROOKLYN
1438456;CHOPGREEN INC;LAUNDRY ON THE CORNER;404;NOSTRAND AVE;;BROOKLYN
1438762;KM SASKA KEPA CORP;;131;5TH AVE;;BROOKLYN
1439694;MEI TAI LANDROMAT INC;;886;DEKALB AVE;;BROOKLYN
1440531;LEON, HERIBERTO;LILI'S LAUNDROMAT;2515;BOSTON RD;;BRONX
1441801;SAN HING EXPRESS II, INC.;;1015;RUTLAND RD;;BROOKLYN
1448028;XING LONG LAUNDROMAT EXPRESS INC;;7014;20TH AVE;;BROOKLYN
1412586;APRIL LAUNDROMAT, INC;;97-24;METROPOLITAN AVENUE;;QUEENS
1412717;UP ALL NIGHT LAUNDRY 2 INC;;433;EDGECOMBE AVENUE;;NEW YORK
1412791;QUICK COIN ONE LAUNDRY, INC.;;175;   1 AVENUE;;NEW YORK
1412947;NEW 337 EASTSIDE LAUNDROMAT CORP;;337;PLEASANT AVE;APT 1F;NEW YORK
1414332;CLASSIC LAUNDRY CENTER PITKIN LLC;;391;BROOK AVENUE;;BRONX
1414464;MERCEDES LAUNDROMAT INC;;21235;JAMAICA AVE;FIRST FL;QUEENS VILLAGE
1415079;FREDERICK DOUGLAS LAUNDROMAT LLC;;2475;FREDERICK DOUGLAS BLVD;;NEW YORK
1415309;WELLAND MANAGMENT INC;;4402;   4 AVENUE;;BROOKLYN
1415684;CHICO'S LAUNDROMAT LLC;;996;FLUSHING AVENUE;;BROOKLYN
1416613;CHEN, FENG;LUCKY LAUNDROMAT;2618;AVENUE D;;BROOKLYN
1416966;HAPPY LAUNDROMAT CORP;;4536;BELL BLVD;;BAYSIDE
1417170;AWESOME LAUNDRY & CLEANER INC;;209;E 81ST ST;;NEW YORK
1417353;TENDA LAUNDRY INC.;;1309;NEWKIRK AVE;;BROOKLYN
1418280;NEW LE FENG LAUNDRY INC.;;119;HESTER ST;;NEW YORK
1419740;J AND G LAUNDRY SERVICES LLC;;501;W 168TH ST;;NEW YORK
1420204;ZHONGHUA LAUNDROMAT INC;;22030;JAMAICA AVE;;QUEENS VILLAGE
1420752;KIM & SUNG CORP;COOPER LANUDROMAT;363;1ST AVE;;NEW YORK
1420889;TWO FUTURE DREAMS INC;45 GROVE STREET LAUNDROMAT;45;GROVE ST;;NEW YORK
1421090;MCDM LAUNDROMAT, INC.;;21208;HILLSIDE AVE;;QUEENS VILLAGE
1421885;JS LAUNDROMAT INC;;302;BEDFORD AVE;;BROOKLYN
1421952;HOPE LAUNDROMAT INC;;1602;AVE H;;BROOKLYN
1422915;F & S LAUNDROMAT & DRY CLEANERS INC.;;1160;FLATBUSH AVE;;BROOKLYN
1422926;215 CYPRESS LAUNDROMAT INC;;215B;CYPRESS AVE;;RIDGEWOOD
1423132;9-11 LAUNDROMAT, INC.;;11/Sep;DELANCY ST;;NEW YORK
1423904;1ST AVENUE LAUNDRY CENTER INC;;33;1ST AVE;;NEW YORK
1424872;YORKVILLE CT LLC;;2035;3RD AVE;;NEW YORK
1425051;LAUNDRY PALACE AUSTIN LLC;;1763;HOE AVE;;BRONX
1425126;THE HIGHEST LAUNDROMAT INC;;1093;ST NICHOLAS AVE;;NEW YORK
1425868;DIJIE BRIGHT LAUNDROMAT INC;;9042;CORONA AVE;;ELMHURST
1426941;NAVARRETE LAUNDROMAT CORP;;1171;JEROME AVE;;BRONX
1428377;THE LAUNDRY ROOM INC;;441;CASTLETON AVE;;STATEN ISLAND
1428631;CHEN, HUI & CHEN, XIU RUI;RUIS DRY CLEAN & LAUNDRY;507;84TH ST;;BROOKLYN
1430953;EVERGREEN LAUNDRY (USA) INC.;;2106;FULTON ST;;BROOKLYN
1435568;J & C SAMUEL LAUNDROMAT, INC;;11219;FRANCIS LEWIS BLVD;;QUEENS VILLAGE
1437143;EVERYDAY LAUNDROMAT INC;;1493;MYRTLE AVE;;BROOKLYN
1438613;ANDY'S PLACE LAUNDROMAT INC;BROOKLYNITES LAUNDRY & CLEANERS;212;MCGUINESS BLVD;;BROOKLYN
1441346;PARK AVENUE LAUNDROMAT & DRY CLEANING CORP;;3201;PARK AVE;;BRONX
1444042;GOLD DRAGON LAUNDROMAT INC;;6917;MYRTLE AVE;;QUEENS
1444502;LAUNDRY DE POINT INCORPORATED;;2007;127TH ST;GROUND FL;COLLEGE POINT
1445051;ZHU, YUN DENG;;7213;13  AVE;;BROOKLYN
1446290;MYT LAUNDROMAT INC;;2217;AVE  U;;BROOKLYN
1447951;NEW MR. CLEAN RITE LAUNDROMAT 45TH, INC.;;4264;81ST ST;;ELMHURST
1448242;KARLA'S LAUNDROMAT CORP;KARLA'S LAUNDROMAT;3222;BAINBRIDGE AVE;;BRONX
1433491;XIN XIN LAUNDRY INC;;1221;SUTTER AVE;;BROOKLYN
1437510;RED HOOK LAUNDROMAT # 1 INC;;282;VAN BRUNT ST;;BROOKLYN
1437971;LINS JAMAICA LAUNDROMAT INC.;;9506;JAMAICA AVE;;WOODHAVEN
1440061;CRAIG'S WORLD LLC;PRESTIGE LAUNDRY;409;AMSTERDAM AVE;;NEW YORK
1440292;YANCUI'S LAUNDROMAT LLC;;10313;39TH AVE;GROUND FL;QUEENS
1440778;79 LAN'S LUCKY LAUNDRY CORP;;79;4 AVE;;BROOKLYN
1441995;JAGDEO, PRAKASH;PRAKASH LAUNDROMAT;12707;111TH AVE;;SOUTH OZONE PK
1442633;FIVE STAR LAUNDROMAT IN BKLYN INC;;1029;CHURCH AVE;;BROOKLYN
1338484;SOOKRAM, DHANDAI;;3288;FULTON STREET;;BROOKLYN
1338737;ALGENY A TORRES;CLEAN LAUNDROMAT;316;EAST  188 STREET;;BRONX
1339024;PARAMOUNT CLEAN US INC;PROMPT CLEANERS;414;AVENUE M;;BROOKLYN
1339883;LEMA, LUIS A & LEMA,LAURA B;LEMA'S LAUNDROMAT;153;LAFAYETTE AVENUE;;STATEN ISLAND
1339967;Q & B LAUNDROMAT INC;;208;HOYT STREET;;BROOKLYN
1340768;SHAN XUN CHEN;CHEN'S LAUNDROMAT;4624;AVENUE J;;BROOKLYN
1341149;ROCKAWAY BOULEVARD LAUNDRY, CORP;;140-20;ROCKAWAY BOULEVARD;;S OZONE PARK
1341305;PEARL RIVER LAUNDROMAT INC;;1618;NEWKIRK AVENUE;;BROOKLYN
1341447;LIU, MEI YUN;NEW BEAUTIFUL LAUNDROMAT;5804;   4 AVENUE;;BROOKLYN
1341695;55 LAUNDRY INC;;55-02;ROOSEVELT AVENUE;;WOODSIDE
1341854;QUICK COIN FOUR INC.;;178;7 AVENUE;;NEW YORK
1342648;KA KA LAUNDROMAT INC.;;5715;   6 AVENUE;;BROOKLYN
1342782;GEE LAUNDROMAT INC.;78 LAUNDROMAT;7824;   3 AVENUE;;BROOKLYN
1343068;RYAN L&W LAUNDROMAT LLC;;916;JEFFERSON AVE;;BROOKLYN
1343226;AQUAWASH LAUNDRY CORP.;;255;EAST   98 STREET;;BROOKLYN
1343453;ROOSEVELT ISLAND CLEANER INC;;571;MAIN STREET;;ROOSEVELT ISL
1343946;AM/DM COMPANY, INC;;3161;AMBOY ROAD;UNIT  L;STATEN ISLAND
1344037;STELLAIRE LAUNDROMAT CORP;;2420;RALPH AVE;;BROOKLYN
1345381;A & F LAUNDROMAT CORP;;1638;MADISON AVENUE;;NEW YORK
1347348;NEW ROEBLING LAUNDROMAT INC.;;225;ROEBLING STREET;;BROOKLYN
1347480;11 GOODLY LAUNDROMAT INC.;;309;E 37 ST;;NEW YORK
1351228;ANNSTONE INC;COME KLEEN LAUNDRY;184-17;HILLSIDE AVENUE;;QUEENS
1352251;LIZHEN WAN;MILLION WASH & DRY LAUNDROMAT;31-83;32ND STREET;;ASTORIA
1357015;SHERLIN LAUNDROMAT INC.;;19014;HILLSIDE AVENUE;;HOLLIS
1358104;ELITE ZIP BUSINESS INC;ZIP LAUNDRY CENTER;164;STANTON STREET;;NEW YORK
1362895;L & L LAUNDROMAT LLC;;803;DUMONT AVE;510 VAN SICLEN AVENUE;BROOKLYN
1362985;MING CLEANER & ALTERATION INC;;445;E 78TH ST;;NEW YORK
1363950;ANNA LAUNDROMAT INC;;83-08;ATLANTIC AVE;;OZONE PK
1365815;LI'S LAUNDROMAT(NY) INC;;73-14;NORTHERN BOULEVARD;;QUEENS
1366142;SUPER LUCKY LAUNDROMAT INC;;63-16;AUSTIN ST;;REGO PARK
1367703;MR STUD LAUNDROMAT CORPORATION;;1707;65TH ST;;BROOKLYN
1368728;LIBERTY SUPER CLEAN LAUNDROMAT INC;;547;6TH AVE;;BROOKLYN
1373682;QUICK COIN AVENUE B LAUNDROMAT INC;;46;AVENUE B;;NEW YORK
1374262;LIBERTY AVENUE LAUNDRY CORP;;13302;LIBERTY AVENUE;;RICHMOND HILL
1375794;LEI & TENG CORP;LUCKY LAUNDROMAT;80;AVENUE O;;BROOKLYN
1375830;EAST TREMONT SUPER LAUNDROMAT INC;;3492;EAST TREMONT AVE;;BRONX
1376125;W & W LAUNDROMAT INC;;1208;AVENUE U;;BROOKLYN
1376302;J & J LAUNDROMAT NY INC;;1372;NOSTRAND AVE;;BROOKLYN
1377122;JIANG FAMILY LAUNDROMAT INC;;446;NEW LOTS AVE;;BROOKLYN
1377158;MAGIC WASH LAUNDROMAT INC;;178;HOYT ST;;BROOKLYN
1378785;ALL PURPOSE LAUNDROMAT, INC.;;204;8TH AVE;;NEW YORK
1379687;APOLLO LAUNDROMAT INC;;18-14;PUTNAM AVE;;RIDGEWOOD
1380052;NEW WHITE WAVE LAUNDROMAT INC;;2690;GERRITSEN AVENUE;;BROOKLYN
1381157;BRIGHT WHITE 29, INC.;;401;3RD AVE;;NEW YORK
1382968;PARK'S LAUNDRY & TAILOR CORP;;628;KINGS HWY;;BROOKLYN
1384807;CLEAN CITY OF BROOKLYN, INC;;846;ST JOHNS PL;;BROOKLYN
1384852;KINGSHWY LAUNDROMAT CORP;;622;KINGS HWY;;BROOKLYN
1385322;7416 NEW UTRECHT LAUNDROMAT INC.;;7416;NEW UTRECHT AVE;;BROOKLYN
1385866;AUFA OMEGA, INC.;SUPER LAUNDROMAT;68;BERGEN ST;;BROOKLYN
1387038;INTEGRO INC;WASH/DRY LAUNDROMAT;78-07;JAMAICA AVENUE;;WOODHAVEN
1392518;AQUA BLUE LAUNDROMAT CORP;;84-14;37TH AVE;;JACKSON HEIGHTS
1392666;T & E WHOLESALE DRY CLEANING INC.;;2227;65TH ST;;BROOKLYN
1394199;8122 18TH AVENUE LAUNDROMAT INC;MONSTER WASH 3;8122;18TH AVE;;BROOKLYN
1396669;LCR 7TH AVENUE LLC;;2067;7TH AVE;;NEW YORK
1397034;EVERGREEN LAUNDRY NY INC;;426;E 14TH ST;;NEW YORK
1397395;VIVA LAUNDROMAT, INC;;9434;VAN WYCK EXPY;;S RICHMOND HILL
1398172;CLEAN RITE CENTER-135 HILLSIDE AVENUE, LLC;;13511;HILLSIDE AVE;;QUEENS
1399168;JPY AMERICA LLC;CRYSTAL CLEAN LAUNDROMAT;1387;BOSTON RD;;BRONX
1400620;TSIPOURO INC;WISHY WASHY;730;MELROSE AVE;;BRONX
1401013;JJMJ CONCEPTS 2, INC;SPEED WASH LAUNDER CENTER I;29-19;  21 AVENUE;;QUEENS
1401860;9506 JAMAICA LAUNDROMAT CORP;;9506;JAMAICA AVENUE;;WOODHAVEN
1403386;STAR LIGHT LAUNDROMAT INC.;;1253;FULTON STREET;;BROOKLYN
1404528;101 NORTHERN LAUNDROMAT, INC;SUSAN LAUNDROMAT;101-18;NORTHERN BOULEVARD;;CORONA
1405235;47-02 LAVANDERIA, LLC;;47-02;  48 AVENUE;;WOODSIDE
1405869;WESTCHESTER AVE. WASH & DRY, INC;;791;WESTCHESTER AVENUE;;BRONX
1406543;BLUE CASTLE LAUNDROMAT, INC;;608;CASTLE HILL AVENUE;;BRONX
1409007;L & H LAUNDROMAT INC;LEE'S FIVE STAR LAUNDROMAT;101-06;LIBERTY AVENUE;;OZONE PARK
1409506;ZHONG LI LAUNDROMAT INC.;;222-13;BRADDOCK AVENUE;;QUEENS VILLAGE
1411171;KOOSAN INC;ALOHA LAUNDROMART;786;COURTLANDT AVENUE;;BRONX
1411983;CLEAR 215 LAUNDROMAT INC;;215-11;  39 AVENUE;;QUEENS
1415238;EDUARDO VB CORP;;118-21;GUY R BREWER BOULEVARD;;JAMAICA
1415585;LIZ CUSTOM CLEAERS INC;;900;HYLAN BOULEVARD;;STATEN ISLAND
1416615;MIDWOOD EXPRESS LAUNDRY INC;;2320;NOSTRAND AVE;;BROOKLYN
1417738;5719R LAUNDROMAT INC.;;5719;4TH AVE;;BROOKLYN
1418130;DSM LAUNDROMAT INC;;8901;ASTORIA BLVD;1ST FL;EAST ELMHURST
1418789;SPLISH-SPLASH LAUNDROMAT, INC;;6507;WOODHAVEN BLVD;;REGO PARK
1419214;CUMBERBATCH, SHERRIAN;THE STAR PEOPLE LAUNDRYMAT;176;PORT RICHMOHD AVE;;STATEN ISLAND
1420596;LCR-WEBSTER AVE., LLC;;2856;WEBSTER AVE;;BRONX
1420603;COIN-OP, LLC;;703;10TH AVE;;NEW YORK
1420663;CASMAS LAUNDROMAT INC.;;980;MORRIS AVE;;BRONX
1421098;MORRIS, WINSTON;MARCY LAUNDROMAT;161;4TH AVE;;BROOKLYN
1422452;SUPER PLANET LAUNDROMAT INC;;1769;84TH ST;;BROOKLYN
1422580;N Y WASH INC.;;648;AMSTERDAM AVE;;NEW YORK
1424624;S&J BRIGHT LAUNDROMAT INC;;935-937;MCDONALD AVE;;BKLYN
1426021;DIRT FREE INC.;COSMOPOLITAN LAUNDROMAT AND DRY CLEANING;179;E 105TH ST;;NEW YORK
1427869;JT CHELSEA CLEANERS INC;NISHI CLEANERS LAUNDROMAT;302;W 21ST ST;;NEW YORK
1429076;AZIMULLA, NAZMOON;AAL'S LAUNDROMAT;11414;LIBERTY AVE;;S RICHMOND HILL
1430787;KLEENER KING GROUP INC;;254;E 122TH ST;;NEW YORK
1430905;LAUNDRY CENTER ROCHDALE INC;;16819;BAISLEY BLVD;;JAMAICA
1433056;GL 108 LAUNDROMAT INC.;;5304; 108 ST;;CORONA
1435474;BUSY CORNER LAUNDROMAT INC.;;419;MADISON ST;;BROOKLYN
1435823;GLENWOOD LAUNDROMAT INC;;1102;GLENWOOD RD;;BROOKLYN
1437590;PRESSED AND READY LLC;;208;E 117TH ST;1 FL;NEW YORK
1443163;SENECA CRYSTAL CLEANERS, INC.;;789;SENECA AVE;;RIDGEWOOD
1443827;YAN YAN LAUNDROMAT INC;;3093;37TH ST;;ASTORIA
1446670;JUST CLEAN IT LAUNDROMAT INC;;548-550;KINGS HWY;;BROOKLYN
1447494;BOSTON ROAD LAUNDROMAT  INC;MEGASUDS;1490;BOSTON RD;;BRONX
1396695;HICKS MEGAS LAUDROMAT INC;;779;HICKS ST;;BROOKLYN
1397104;RISING SUN LAUNDROMAT INC;;7523;13TH AVE;;BROOKLYN
1398179;CLEAN RITE CENTERS-FARMERS 2005, LLC;;11713;FARMERS BLVD;;QUEENS
1400949;893 LAUNDROMAT INC;;893;NOSTRAND AVENUE;;BROOKLYN
1401521;AVENUE U LAUNDRY INC;;546;92ND ST;;BROOKLYN
1405921;WASH YOUR THINGS NY INC.;;1903;CORNAGA AVENUE;;FAR ROCKAWAY
1407175;4521 LAUNDROMAT, LLC;;4521;   7 AVENUE;;BROOKLYN
1407663;AAA CLEANER AT BWAY 21, INC;;21-13;BROADWAY;;QUEENS
1410811;BABA LOKENATH LAUNDROMAT, INC;;42-17;JUNCTION BOULEVARD;;CORONA
1412515;SPRINGFIELD LAUNDROMAT INC;;22801; 147 AVENUE;;SPRNGFLD GRDNS
1413336;123 LAUNDROMAT CORP;;2022;LEXINGTON AVENUE;;NEW YORK
1413436;LUM, ALFONSO;T.J. LAUNDROMAT;166;FORBELL STREET;;BROOKLYN
1414091;NEW FU XING I, INC.;;1337;NOSTRAND AVE;;BROOKLYN
1414805;252 LAUNDROMAT CORP;;252-01;NORTHERN BLVD;;QUEENS
1415158;MINT WASH_LAUNDROMAT INC;;10720; 101 AVE;;OZONE PARK
1415258;3 LUCKY STARS LAUNDRY & DRYCLEANING CENTER INC.;AVENUE X LAUNDRY & DRY CLEANING CENTER;381;AVENUE X;;BROOKLYN
1415699;GOLDEN PEAK LAUNDROMAT, INC.;;64-34; 108 STREET;;FOREST HILLS
1415796;SPARKLE INDUSTRIES INC;;1625;LEXINGTON AVENUE;;NEW YORK
1416047;S & K LAUNDROMAT INC;;51;BRUCKNER BOULEVARD;;BRONX
1416932;NEW KEEP IT CLEAN LAUNDROMAT INC;;13803;101ST AVE;;JAMAICA
1417379;PRECIOUS 3 LAUNDROMAT INC.;;2304;36TH AVE;;LIC
1419520;AQUA SUDSATION, INC.;;224;GRAVESEND NECK RD;;BROOKLYN
1419780;SPEEDY LAUNDROMAT LTD;;14835;HILLSIDE AVE;;JAMAICA
1419866;PERROTTO, CAROL ANN CHRISTINA;LAUNDERAMA;419;FOREST AVE;;STATEN ISLAND
1421525;GIANBOLDT LLC;;850;HUNTS POINT AVE;;BRONX
1422191;888 CLEAN LAUNDROMAT INC.;;3609B;164TH ST;;FLUSHING
1423035;A1 LAUNDROMAT INC;;1751;LEXINGTON AVE;;NEW YORK
1423082;GOOD NEIGHBOR LAUNDROMAT CORP.;;10502;37TH AVE;;CORONA
1424468;CHAU, LIANG WAI;;131-17;JAMAICA AVE;;RICHMOND HILLS
1426121;AQUA KING LAUNDROMAT INC;;517;JERSEY ST;;STATEN ISLAND
1427063;TRITRONG OF P & P INC.;;4305;BROADWAY;4305-4307;NEW YORK
1427693;KANG WEI LAUNDROMAT INC.;;5409;6TH AVE;;BROOKLYN
1427973;A & T LAUNDRY ENTERPRISES, INC;;1801;EDISON AVE;;BRONX
1429182;COMFORT LANDROMAT INC;;3409;24TH ST;;LIC
1430941;BROADWAY LAUNDROMAT AND CLEANER, CORP;;678;BROADWAY;;BROOKLYN
1431160;CLEAN RITE CENTER-1450 HYLAN BLVD, LLC;CLEAN RITE CENTER;1450;HYLAN BLVD;;STATEN ISLAND
1431581;SANON ENTERPRISE INC;ROSEDALE LAUNDROMAT;14514;243RD ST;1/FL;ROESEDALE
1434349;DAILY LAUNDROMAT INC;;9210;101ST AVE;;OZONE PARK
1434630;SAN HING EXPRESS I, INC;;968;RUTLAND RD;;BROOKLYN
1434804;STOP & WASH SUPER LAUNDROMAT AND CLEANER COPRORATION;;7820;WOODSIDE AVE;;ELMHURST
1435733;SARA H & Y REALTY LLC;;11706;JAMAICA AVE;;RICHMOND HILL
1436115;CAROLINA LAUNDROMAT INC;;5524;3RD AVE;STORE;BROOKLYN
1438148;SUPER SONIC SUDS INC.;;166;W 231ST ST;;BRONX
1438952;JJ KLEAN LLC;GREEN PARROT LAUNDRY;859;INTERVALE AVE;;BRONX
1440477;LI LAUNDROMAT CORPORATION;;4431;KISSENA BLVD;;QUEENS
1441000;ZHOU, SHIXIONG;NEW LAUNDROMAT;5201;6TH AVE;;BROOKLYN
1441379;SEA OF TREASURES LAUNDROMAT CORP;;3136;MILES AVE;;BRONX
1445128;MVSP ENTERPRISES, INC.;LAUNDRYXPRESS NYC;5917;GRAND AVE;;MASPETH
1416428;SHUNSHING ENTERPRISES, INC.;;142;ATLANTIC AVENUE;;BROOKLYN
1416643;CHEN UP & UP LAUNDROMAT INC;;13;AVE A;;NEW YORK
1416807;C&S WASHING WELL, LLC;;1363;WEBSTER AVE;;BRONX
1417413;SIG SELF SERVICE LAUNDROMAT, LLC;GENTLE CYCLE;5101;AVE D;;BROOKLYN
1417898;COUTURE CLEANERS LLC;;679;WASHINGTON ST;;NEW YORK
1419583;NOERLUND LLC;;303;E HOUSTON ST;;NEW YORK
1420195;BROOK LAUNDRY INC;EXPRESS LAUNDROMAT;515;E 138TH ST;;BRONX
1420546;GOOD LUCKY BRAND LAUNDROMAT INC;;11602;ROCKAWAY BOULEVARD;;SO OZONE PARK
1420928;P & J LUCKY LANDROMAT INC;;451;MONROE ST;;BROOKLYN
1420952;SALSA LAUNDROMAT INC;;91;STUYVESANT PL;AKA 93 STUYVESAT PLACE;STATEN ISLAND
1421017;HONG KONG LAUNDROMAT INC;;13505;LIBERTY AVE;;S RICHMOND HILL
1421077;ATLANTIC SOUTH LAUNDROMAT NY INC.;;2064;ATLANTIC AVE;;BROOKLYN
1423504;G&Q LAUNDROMAT, INC;;7504;31ST AVE;;EAST ELMHURST
1425590;LEE, TAE SUN;NEW NEIGHBOR LAUNDROMAT;9523;3RD AVE;;BROOKLYN
1426046;SOL & LUNA LAUNDROMAT CORP;;3031A;VALENTINE AVE;;BRONX
1426324;NEW YORK CLEAN LAUNDROMAT INC;;1402-1406;WYTHE PL;;BRONX
1426502;JULY'S LAUNDROMAT AND DRY CLEANER INC;;8709;126TH ST;;RICHMOND HILL
1431506;NEW CANAL LAUNDROMAT INC;;81;CANAL ST;;NEW YORK
1432091;4TH AVE LAUNDRY BK, INC;;6717;4TH AVE;;BROOKLYN
1434677;U NICE LAUNDRY INC;;6213;  18TH AVE;;BROOKLYN
1434786;BELL LAUNDROMAT, INC;;4230;BELL BLVD;;BAYSIDE
1435258;SOUNDVIEW LAUNDROMAT OF BRONX LLC;;803;SOUNDVIEW AVE;;BRONX
1435984;XINLONG LAUNDROMAT INC;;5924;7TH AVE;;BROOKLYN
1437807;EASY TOP KLEEN CORP.;GOOD NEIGHBOR LAUNDROMAT;980;E 233RD ST;;BRONX
1437853;LUCKYSTAR LAUNDROMAT INC;;7527; 164TH ST;;FRESH MEADOWS
1439230;WEDO DRY CLEANERS CORP;;211;E 106TH ST;;NEW YORK
1439499;214-50 JAMAICA LAUNDROMAT, LLC;;21450;JAMAICA AVE;;QUEENS VILLAGE
1439884;DONGS CONCOURSE LAUNDROMAT, INC;;2565;GRAND CONCOURSE;;BRONX
1441666;SUNRISE FOREST LLC;;1309;FOREST AVE;1ST FL;STATEN ISLAND
1442345;ROJO LAUNDRY LLC;;334;KNICKERBOCKER AVE;;BROOKLYN
1444619;NEW 88 LAUNDROMAT & DRY CLEANERS INC.;;8815;JAMAICA AVE;;WOODHAVEN
1445588;JI XIANG 168 LAUNDROMAT INC.;;2824;UNION ST;;FLUSHING
1445723;QUAN ZHEN LAUNDROMAT INC.;;12315;18TH  AVE;;COLLEGE POINT
1447030;MARTA'S CLEANERS LLC;;534;DRIGGS AVE;GROUND FLOOR;BROOKLYN
1064824;VELEZ, JUAN B & VALERO, DAYSI;J & D DRY CLEANER;1582-88;WATSON AVENUE;;BRONX
1077065;ITMAM INC.;;2149;CATON AVENUE;;BROOKLYN
1080595;LAU, YUK PUI;MY PLACE;2018;BATH AVENUE;;BROOKLYN
1082891;FINE TOUCH KLEAN, INC;;1435;   1 AVENUE;;NEW YORK
1085311;2117 8TH AVENUE LAUNDROMAT CORP;;2117;   8 AVENUE;;NEW YORK
1093468;WYCKOFF BIG WASH LLC;;452;WYCKOFF AVENUE;;BROOKLYN
1095346;EVERGREEN LAUNDROMAT, INC.;;883;  60 STREET;;BROOKLYN
1096909;AVENUE C. LAUNDROMAT, INC.;;69;AVENUE C;;NEW YORK
1098822;DAE YOUNG NEW YORK CORP.;;102;WEST   96 STREET;;NEW YORK
1102155;829 LAUNDRY TIME INC.;;829;EMPIRE BLVD;;BROOKLYN
1106194;BAY STREET SUPER CLEAN, INC;;1169;BAY STREET;;STATEN ISLAND
1121938;FUK, SUNG WOO & OI, FAN WONG;MR. WOO LAUNDROMAT;2413;MERMAID AVENUE;;BROOKLYN
